hotel_name,review_summary,review_p1,review_p2,score
Hilton London Croydon,Expert Customer Service,"We received a very warm welcome upon arrival. The receptionist checked us in quickly and efficiently, after we traveled a long distance earlier that day.  We were particularly impressed by the exceptionally warm welcome we received the following morning while enjoying our breakfast. Omar, a member of staff from the breakfast/restaurant team, was very attentive and pleasant to talk to. Not only did he have a beaming smile, he also ensured we individually enjoyed our meal. I was also impressed, that he seemed to do with this every customer/guest staying at the hotel. He is a true asset to the Hilton Team, and to the hotel in particular.   We will definitely be staying at this hotel again in the future, and visiting Omar again in particular!",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hilton London Croydon,AVOID,"If you are a gambler, stay. This hotel has 'events' on weekends that utilize high bass speakers that will keep you awake until morning. The management sees the profits from the parties more important than letting customers have a good night's sleep.",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hilton London Croydon,,,,
Hotel Hilton London Gatwick Airport,Someone was sleeping in my cousins room,"This is a review of the incompetent staff member, on Thursday the Hotel had a powercut. I needed to contact a person staying at the hotel fresh in from Australia there phone was not working. Rang the hotel spoke to a young girl and explained I need to contact the person urgently and would you kindly put a note through there door. I thanked her and asked if they could do it asap as we were having a meeting in a nearby town. She replied she could not say for sure it would be delivered. And when I finally managed to meet up hours later there was no message under the door.",,"<span class=""ui_bubble_rating bubble_20""></span>"
Hotel Hilton London Gatwick Airport,Day Rate Room,"Wonderful day room while we waited for our connecting flight north. Very fair pricing range and large room.   Very comfortable bed and bedding, especially the pillows. The staff went out of their way to be helpful in every way.   Lovely food and super room service.  My only advice. This is not actually at south terminal, it’s a 10 minute drive in light traffic, but allow 30 minutes during rush hour, if your going to catch a connecting flight.   This is not a negative, it’s a simply lovely warm friendly hotel, with mid range luxury.",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hotel Hilton London Gatwick Airport,Filthy room,"Stayed here for one night following return from holiday in 2nd March.  Disgusting. Plug in bath rusty and dirty, no mattress protector on bed and TV didnt work. Staff couldnt care less. No refund offered. Stay somewhere else",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hotel Hilton London Gatwick Airport,Good service- high prices,"Booked online and got a good rate for a one night pre- flight stay. Checking in online was also convenient as when queuing to check in, the concierge combed the queue to ask if any one was a Hilton  Honors member - we are, so he had our room keys ready. Great, fast checkin. The room was fresh and clean - no frills, but served the purpose. Had 2 brandies and 2 glasses of wine in the bar - £44.00 ! So, obviously  airport prices but really, a bit over the top by any standards. However,  the service was good and always with a smile - Trevor the Concierge,  especially good at staying on top of it all. ",,"<span class=""ui_bubble_rating bubble_40""></span>"
Hotel Hilton London Gatwick Airport,Great Customer Service,"Although I had a couple of problems that have already been addressed to Hilton directly, I would like to use TripAdvisor to publicly thank Jainaba in reception. She welcomed me in a friendly yet professional way and offered me an upgrade to one of the newest rooms. When I reported my problem To her she showed her concern and acted immediately. The room much nicer than other rooms I had before, but the main reason for my comment and stars is the service I received from Jainaba.",,"<span class=""ui_bubble_rating bubble_40""></span>"
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
DoubleTree by Hilton Hotel London - West End,Appalled,"Absolutely appalling check in. I booked 8 rooms and paid for them in advance .No bill outstanding. The check in  Manager informed me I needed to leave a deposit of £400. If I didn’t he didn’t need to check in my party. I have had to pay the £400 under protest. This is outrageous to be honest, I have never been asked to pay before this amount  but more concerning is my party who are business associates. I will not be using this group again. I also note a charge of £9.20 Has been deducted from my credit card account but no one on the front desk had a clue as to why. I’m disgusted by the arrogance of the staff in this property.",,"<span class=""ui_bubble_rating bubble_10""></span>"
DoubleTree by Hilton Hotel London - West End,"Poor rooms, nice reception and bar/restaurant","Rooms are very old and shabby. The bathrooms are grim. Mould on ceiling and smell from incomplete shower trap in first room. Had to move to new room. A bit better but not much.  The lobby, bar and restaurant were nice. Newly refurbished. Reception staff are good. Restaurant and bar staff were very friendly and engaging.  Good location also, so shame about the rooms :(",,"<span class=""ui_bubble_rating bubble_20""></span>"
DoubleTree by Hilton Hotel London - West End,good place for rest,"I stay here 2nights, the bed and pillows are comfortable, it's a great place for sleep, location is great, you can walk to the British museum, and it's near the underground station, or you can call the hotel taxi from LHR",,"<span class=""ui_bubble_rating bubble_40""></span>"
DoubleTree by Hilton Hotel London - West End,New Years Eve in London.,The location of the hotel is perfect for access to all areas of London. The rooms were clean and spacious. We didn't eat in the hotel but had a drink but the drinks were a bit pricey. Breakfast was a mixture of Continental or Full English and there was a variety of choices for all tastes.  We had gone to London for NYE with our friends and had a lovely time. The price for NYE was average I suppose for this evening. We would go back again.,,"<span class=""ui_bubble_rating bubble_30""></span>"
